id,instrument_type,latitude,longitude,timestamp,depth,synthetic,source_name,temperature,salinity,temperature_qc,salinity_qc
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,188.08545816320856,false,Argo GDAC / Ifremer,0.9679999947547913,34.587501525878906,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,190.08426874966204,false,Argo GDAC / Ifremer,1.0,34.59469985961914,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,192.06328067419815,false,Argo GDAC / Ifremer,1.0180000066757202,34.60070037841797,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,194.042273473898,false,Argo GDAC / Ifremer,1.0490000247955322,34.60850143432617,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,196.0311516331869,false,Argo GDAC / Ifremer,1.062999963760376,34.612098693847656,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,197.99031241364534,false,Argo GDAC / Ifremer,1.0679999589920044,34.614498138427734,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,199.9395652576495,false,Argo GDAC / Ifremer,1.0800000429153442,34.61759948730469,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,201.93827524993387,false,Argo GDAC / Ifremer,1.0850000381469727,34.61970138549805,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,203.90726853234096,false,Argo GDAC / Ifremer,1.0959999561309814,34.62229919433594,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,205.90593980896924,false,Argo GDAC / Ifremer,1.1119999885559082,34.6265983581543,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,207.90459158469528,false,Argo GDAC / Ifremer,1.1230000257492065,34.62929916381836,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,209.88343133254875,false,Argo GDAC / Ifremer,1.1299999952316284,34.63090133666992,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,211.852348248411,false,Argo GDAC / Ifremer,1.1369999647140503,34.63290023803711,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,213.82126133906837,false,Argo GDAC / Ifremer,1.1339999437332153,34.635101318359375,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,215.80993236912636,false,Argo GDAC / Ifremer,1.1449999809265137,34.637001037597656,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,217.7788074282681,false,Argo GDAC / Ifremer,1.1419999599456787,34.63869857788086,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,219.7476635684283,false,Argo GDAC / Ifremer,1.152999997138977,34.64099884033203,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,221.73627707949072,false,Argo GDAC / Ifremer,1.1579999923706055,34.6422004699707,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,223.714983243811,false,Argo GDAC / Ifremer,1.1649999618530273,34.64289855957031,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,225.69367030217714,false,Argo GDAC / Ifremer,1.159999966621399,34.64400100708008,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,227.69212906570002,false,Argo GDAC / Ifremer,1.156000018119812,34.64550018310547,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,229.66087486752642,false,Argo GDAC / Ifremer,1.1699999570846558,34.64899826049805,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,231.64940728115147,false,Argo GDAC / Ifremer,1.1790000200271606,34.651100158691406,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,233.62801773645288,false,Argo GDAC / Ifremer,1.2059999704360962,34.65449905395508,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,235.60660909171114,false,Argo GDAC / Ifremer,1.2070000171661377,34.65599822998047,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,237.57527887337883,false,Argo GDAC / Ifremer,1.2059999704360962,34.65769958496094,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,239.55383212766796,false,Argo GDAC / Ifremer,1.2230000495910645,34.65879821777344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,241.5620429448516,false,Argo GDAC / Ifremer,1.2369999885559082,34.6609992980957,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,243.53067062863414,false,Argo GDAC / Ifremer,1.2259999513626099,34.662498474121094,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,245.4794903179178,false,Argo GDAC / Ifremer,1.2319999933242798,34.66270065307617,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,247.44808038531156,false,Argo GDAC / Ifremer,1.2339999675750732,34.664398193359375,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,249.42653835964802,false,Argo GDAC / Ifremer,1.2380000352859497,34.666099548339844,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,251.38518872263458,false,Argo GDAC / Ifremer,1.2339999675750732,34.66659927368164,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,253.38339703762168,false,Argo GDAC / Ifremer,1.2269999980926514,34.66659927368164,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,255.37168426537613,false,Argo GDAC / Ifremer,1.2209999561309814,34.667301177978516,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,257.3599673085844,false,Argo GDAC / Ifremer,1.2139999866485596,34.667198181152344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,259.318526801883,false,Argo GDAC / Ifremer,1.2029999494552612,34.66699981689453,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,261.2968702502928,false,Argo GDAC / Ifremer,1.187000036239624,34.666500091552734,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,263.2850958487683,false,Argo GDAC / Ifremer,1.2000000476837158,34.6682014465332,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,265.2634010357489,false,Argo GDAC / Ifremer,1.187000036239624,34.668800354003906,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,267.2614590392449,false,Argo GDAC / Ifremer,1.1759999990463257,34.668399810791016,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,269.22985511397167,false,Argo GDAC / Ifremer,1.1790000200271606,34.6693000793457,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,271.2278744808181,false,Argo GDAC / Ifremer,1.1770000457763672,34.66999816894531,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,273.1863317392481,false,Argo GDAC / Ifremer,1.1710000038146973,34.67020034790039,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,275.1645414365919,false,Argo GDAC / Ifremer,1.1579999923706055,34.669898986816406,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,277.1328314938934,false,Argo GDAC / Ifremer,1.1430000066757202,34.66960144042969,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,279.1011026675249,false,Argo GDAC / Ifremer,1.1390000581741333,34.669700622558594,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,281.0891557077492,false,Argo GDAC / Ifremer,1.1430000066757202,34.67070007324219,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,283.087059578963,false,Argo GDAC / Ifremer,1.1460000276565552,34.672000885009766,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,285.0553038174934,false,Argo GDAC / Ifremer,1.1480000019073486,34.67290115356445,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,286.993828911068,false,Argo GDAC / Ifremer,1.1440000534057617,34.673500061035156,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,288.9916752911699,false,Argo GDAC / Ifremer,1.1410000324249268,34.673301696777344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,290.99940211734986,false,Argo GDAC / Ifremer,1.1410000324249268,34.67369842529297,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,292.97744008434574,false,Argo GDAC / Ifremer,1.1390000581741333,34.674198150634766,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,294.91592052650077,false,Argo GDAC / Ifremer,1.1360000371932983,34.675498962402344,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,296.9235893972664,false,Argo GDAC / Ifremer,1.1339999437332153,34.67660140991211,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,298.92133911598575,false,Argo GDAC / Ifremer,1.1349999904632568,34.6776008605957,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,300.90920015408983,false,Argo GDAC / Ifremer,1.1339999437332153,34.67789840698242,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,302.84757550550137,false,Argo GDAC / Ifremer,1.1319999694824219,34.678001403808594,1,1
ARGO-1901927-192-A,ARGO,-61.8198,20.2373,2026-02-12T06:46:18Z,304.8254992925267,false,Argo GDAC / Ifremer,1.128000020980835,34.67829895019531,1,1
